#Step TotalEnergy Pressure AcceptanceRatio Temperature LongRangeCorrection Density
31050000 -3097.75 2.39301 0.437806 0.85 -139.599 0.900232
31060000 -3109.11 2.34341 0.437805 0.85 -139.599 0.900232
31070000 -3128.49 2.10858 0.437804 0.85 -139.599 0.900232
31080000 -3098.7 2.41279 0.437805 0.85 -139.599 0.900232
31090000 -3069.53 2.7229 0.437801 0.85 -139.599 0.900232
31100000 -3114.42 2.34073 0.437801 0.85 -139.599 0.900232
31110000 -3096.06 2.48989 0.437802 0.85 -139.599 0.900232
31120000 -3082.84 2.62532 0.4378 0.85 -139.599 0.900232
31130000 -3117.29 2.33117 0.437798 0.85 -139.599 0.900232
31140000 -3133.29 2.08357 0.437795 0.85 -139.599 0.900232
31150000 -3160.99 1.74679 0.437797 0.85 -139.599 0.900232
31160000 -3132.72 2.10575 0.437801 0.85 -139.599 0.900232
31170000 -3116.41 2.26248 0.437797 0.85 -139.599 0.900232
31180000 -3107.76 2.36827 0.437799 0.85 -139.599 0.900232
31190000 -3120.44 2.20073 0.4378 0.85 -139.599 0.900232
31200000 -3066.12 2.79766 0.4378 0.85 -139.599 0.900232
31210000 -3101.08 2.46773 0.4378 0.85 -139.599 0.900232
31220000 -3137.79 2.08983 0.437799 0.85 -139.599 0.900232
31230000 -3139.89 2.06728 0.437801 0.85 -139.599 0.900232
31240000 -3113.44 2.30747 0.437802 0.85 -139.599 0.900232
31250000 -3152.43 1.95768 0.437799 0.85 -139.599 0.900232
31260000 -3148.81 1.93508 0.4378 0.85 -139.599 0.900232
31270000 -3100.22 2.35987 0.4378 0.85 -139.599 0.900232
31280000 -3113.3 2.33927 0.4378 0.85 -139.599 0.900232
31290000 -3132.32 2.14043 0.437799 0.85 -139.599 0.900232
31300000 -3124.45 2.23703 0.437798 0.85 -139.599 0.900232
31310000 -3121.13 2.19243 0.437797 0.85 -139.599 0.900232
31320000 -3135.22 2.0996 0.437796 0.85 -139.599 0.900232
31330000 -3142.96 1.95985 0.437794 0.85 -139.599 0.900232
31340000 -3139.33 2.04448 0.437797 0.85 -139.599 0.900232
31350000 -3124.82 2.27178 0.437798 0.85 -139.599 0.900232
31360000 -3097.6 2.49364 0.437798 0.85 -139.599 0.900232
31370000 -3083.95 2.62217 0.437798 0.85 -139.599 0.900232
31380000 -3095.32 2.47281 0.437798 0.85 -139.599 0.900232
31390000 -3110.13 2.31557 0.437797 0.85 -139.599 0.900232
31400000 -3136.7 1.97225 0.437797 0.85 -139.599 0.900232
31410000 -3130.15 2.13177 0.437799 0.85 -139.599 0.900232
31420000 -3111.65 2.30859 0.437797 0.85 -139.599 0.900232
31430000 -3132.84 2.04267 0.437797 0.85 -139.599 0.900232
31440000 -3124.98 2.16883 0.4378 0.85 -139.599 0.900232
31450000 -3066.64 2.72534 0.437797 0.85 -139.599 0.900232
31460000 -3131.91 2.04815 0.437801 0.85 -139.599 0.900232
31470000 -3117.99 2.17217 0.437805 0.85 -139.599 0.900232
31480000 -3092.42 2.44529 0.437806 0.85 -139.599 0.900232
31490000 -3128.57 2.09194 0.437807 0.85 -139.599 0.900232
31500000 -3094.51 2.40945 0.437806 0.85 -139.599 0.900232
31510000 -3123.38 2.19158 0.437808 0.85 -139.599 0.900232
31520000 -3120.41 2.13207 0.437809 0.85 -139.599 0.900232
31530000 -3132.47 2.0538 0.437807 0.85 -139.599 0.900232
31540000 -3148.4 1.94183 0.437807 0.85 -139.599 0.900232
31550000 -3156.18 1.87797 0.437807 0.85 -139.599 0.900232
31560000 -3130.96 2.07508 0.437808 0.85 -139.599 0.900232
31570000 -3147.27 1.99223 0.437809 0.85 -139.599 0.900232
31580000 -3157.43 1.8849 0.437811 0.85 -139.599 0.900232
31590000 -3111.48 2.24518 0.437812 0.85 -139.599 0.900232
31600000 -3145.11 1.91975 0.437812 0.85 -139.599 0.900232
31610000 -3126.33 2.12147 0.437814 0.85 -139.599 0.900232
31620000 -3127.57 2.24043 0.437815 0.85 -139.599 0.900232
31630000 -3128.82 2.10057 0.437817 0.85 -139.599 0.900232
31640000 -3134.65 2.10214 0.437819 0.85 -139.599 0.900232
31650000 -3090 2.49351 0.437819 0.85 -139.599 0.900232
31660000 -3124.78 2.12179 0.437819 0.85 -139.599 0.900232
31670000 -3088.49 2.53041 0.43782 0.85 -139.599 0.900232
31680000 -3117.41 2.27545 0.437819 0.85 -139.599 0.900232
31690000 -3112.88 2.2895 0.437819 0.85 -139.599 0.900232
31700000 -3130.28 2.13996 0.437818 0.85 -139.599 0.900232
31710000 -3138.15 2.09395 0.437819 0.85 -139.599 0.900232
31720000 -3175.84 1.6904 0.437822 0.85 -139.599 0.900232
31730000 -3119.38 2.25064 0.437821 0.85 -139.599 0.900232
31740000 -3136.11 2.1203 0.43782 0.85 -139.599 0.900232
31750000 -3152.36 1.99379 0.437821 0.85 -139.599 0.900232
31760000 -3110.63 2.36041 0.437821 0.85 -139.599 0.900232
31770000 -3122.11 2.24333 0.437823 0.85 -139.599 0.900232
31780000 -3103 2.37579 0.437821 0.85 -139.599 0.900232
31790000 -3086.13 2.56678 0.437821 0.85 -139.599 0.900232
31800000 -3109.95 2.32999 0.437816 0.85 -139.599 0.900232
31810000 -3086.86 2.58657 0.437818 0.85 -139.599 0.900232
31820000 -3087.41 2.51977 0.437818 0.85 -139.599 0.900232
31830000 -3110.85 2.35086 0.437819 0.85 -139.599 0.900232
31840000 -3129.61 2.14482 0.437818 0.85 -139.599 0.900232
31850000 -3131.11 2.09148 0.437817 0.85 -139.599 0.900232
31860000 -3125.67 2.20072 0.437819 0.85 -139.599 0.900232
31870000 -3117.2 2.2127 0.437822 0.85 -139.599 0.900232
31880000 -3125.96 2.1036 0.437823 0.85 -139.599 0.900232
31890000 -3138.1 2.03791 0.437823 0.85 -139.599 0.900232
31900000 -3136.28 2.05576 0.437824 0.85 -139.599 0.900232
31910000 -3186.15 1.53411 0.437825 0.85 -139.599 0.900232
31920000 -3145.54 1.96914 0.437826 0.85 -139.599 0.900232
31930000 -3131.22 2.09086 0.437827 0.85 -139.599 0.900232
31940000 -3131.45 2.16901 0.437828 0.85 -139.599 0.900232
31950000 -3105.6 2.36597 0.437831 0.85 -139.599 0.900232
31960000 -3106.53 2.40209 0.43783 0.85 -139.599 0.900232
31970000 -3107.57 2.41095 0.43783 0.85 -139.599 0.900232
31980000 -3165.87 1.79381 0.437828 0.85 -139.599 0.900232
31990000 -3121.58 2.2378 0.43783 0.85 -139.599 0.900232
32000000 -3114.94 2.23103 0.437831 0.85 -139.599 0.900232
32010000 -3118.81 2.17507 0.437833 0.85 -139.599 0.900232
32020000 -3139.79 2.05093 0.437837 0.85 -139.599 0.900232
32030000 -3147.63 1.97077 0.437838 0.85 -139.599 0.900232
32040000 -3143.04 1.97979 0.437841 0.85 -139.599 0.900232
32050000 -3134.51 2.1298 0.437841 0.85 -139.599 0.900232
32060000 -3162.74 1.77243 0.437845 0.85 -139.599 0.900232
32070000 -3152.63 1.93956 0.437848 0.85 -139.599 0.900232
32080000 -3117.23 2.3315 0.437846 0.85 -139.599 0.900232
32090000 -3122.09 2.18409 0.437843 0.85 -139.599 0.900232
32100000 -3140.7 2.06181 0.437843 0.85 -139.599 0.900232
32110000 -3108.12 2.38701 0.437842 0.85 -139.599 0.900232
32120000 -3125.08 2.25066 0.437837 0.85 -139.599 0.900232
32130000 -3147 2.05111 0.437834 0.85 -139.599 0.900232
32140000 -3102.69 2.40283 0.437832 0.85 -139.599 0.900232
32150000 -3155.22 1.97759 0.43783 0.85 -139.599 0.900232
32160000 -3130.42 2.17281 0.437829 0.85 -139.599 0.900232
32170000 -3130.93 2.13617 0.437828 0.85 -139.599 0.900232
32180000 -3147.03 2.01824 0.43783 0.85 -139.599 0.900232
32190000 -3111.18 2.3547 0.437831 0.85 -139.599 0.900232
32200000 -3125.52 2.08634 0.437834 0.85 -139.599 0.900232
32210000 -3119.45 2.22034 0.437837 0.85 -139.599 0.900232
32220000 -3120.38 2.17502 0.437839 0.85 -139.599 0.900232
32230000 -3119.21 2.24402 0.437837 0.85 -139.599 0.900232
32240000 -3118.14 2.25492 0.437835 0.85 -139.599 0.900232
32250000 -3116.24 2.27161 0.437835 0.85 -139.599 0.900232
32260000 -3118.65 2.20008 0.437837 0.85 -139.599 0.900232
32270000 -3102.87 2.29314 0.437839 0.85 -139.599 0.900232
32280000 -3132.9 2.11942 0.437838 0.85 -139.599 0.900232
32290000 -3097.72 2.40315 0.43784 0.85 -139.599 0.900232
32300000 -3139.35 2.01369 0.43784 0.85 -139.599 0.900232
32310000 -3071.89 2.6642 0.43784 0.85 -139.599 0.900232
32320000 -3094.82 2.48309 0.437841 0.85 -139.599 0.900232
32330000 -3105.59 2.28839 0.437839 0.85 -139.599 0.900232
32340000 -3124.02 2.19693 0.437839 0.85 -139.599 0.900232
32350000 -3098.76 2.4208 0.437835 0.85 -139.599 0.900232
32360000 -3107.68 2.33263 0.437835 0.85 -139.599 0.900232
32370000 -3058.91 2.82863 0.437833 0.85 -139.599 0.900232
32380000 -3066.85 2.74763 0.437832 0.85 -139.599 0.900232
32390000 -3084.29 2.55913 0.437831 0.85 -139.599 0.900232
32400000 -3102.03 2.44284 0.437829 0.85 -139.599 0.900232
32410000 -3071.5 2.71447 0.437826 0.85 -139.599 0.900232
32420000 -3095.91 2.49691 0.437825 0.85 -139.599 0.900232
32430000 -3084.46 2.56163 0.437827 0.85 -139.599 0.900232
32440000 -3099.33 2.41192 0.437825 0.85 -139.599 0.900232
32450000 -3133.53 2.07932 0.437824 0.85 -139.599 0.900232
32460000 -3114.38 2.24185 0.437821 0.85 -139.599 0.900232
32470000 -3137.93 1.96603 0.437822 0.85 -139.599 0.900232
32480000 -3109.54 2.32585 0.437825 0.85 -139.599 0.900232
32490000 -3102.33 2.49391 0.437825 0.85 -139.599 0.900232
32500000 -3084.86 2.57517 0.437822 0.85 -139.599 0.900232
32510000 -3094.07 2.48244 0.43782 0.85 -139.599 0.900232
32520000 -3109.8 2.33257 0.437817 0.85 -139.599 0.900232
32530000 -3098.26 2.48769 0.437816 0.85 -139.599 0.900232
32540000 -3092.12 2.52059 0.437814 0.85 -139.599 0.900232
32550000 -3120.31 2.27353 0.437816 0.85 -139.599 0.900232
32560000 -3118.05 2.34544 0.437815 0.85 -139.599 0.900232
32570000 -3118.46 2.26204 0.437812 0.85 -139.599 0.900232
32580000 -3073.62 2.67337 0.437813 0.85 -139.599 0.900232
32590000 -3111.2 2.35864 0.437813 0.85 -139.599 0.900232
32600000 -3133.08 2.0702 0.437815 0.85 -139.599 0.900232
32610000 -3141.07 2.01002 0.437814 0.85 -139.599 0.900232
32620000 -3098.54 2.40958 0.437816 0.85 -139.599 0.900232
32630000 -3134.29 2.10603 0.437816 0.85 -139.599 0.900232
32640000 -3122.69 2.25978 0.437817 0.85 -139.599 0.900232
32650000 -3158.18 1.85576 0.437814 0.85 -139.599 0.900232
32660000 -3119 2.24941 0.437813 0.85 -139.599 0.900232
32670000 -3124.19 2.24607 0.437814 0.85 -139.599 0.900232
32680000 -3166.95 1.82276 0.437815 0.85 -139.599 0.900232
32690000 -3112.83 2.28382 0.437816 0.85 -139.599 0.900232
32700000 -3118.33 2.28994 0.437814 0.85 -139.599 0.900232
32710000 -3148.29 2.01354 0.437815 0.85 -139.599 0.900232
32720000 -3114.05 2.33012 0.437816 0.85 -139.599 0.900232
32730000 -3128.49 2.21381 0.437818 0.85 -139.599 0.900232
32740000 -3141.25 2.1101 0.437818 0.85 -139.599 0.900232
32750000 -3080.73 2.70567 0.437818 0.85 -139.599 0.900232
32760000 -3108.06 2.35937 0.437815 0.85 -139.599 0.900232
32770000 -3096.89 2.4866 0.437812 0.85 -139.599 0.900232
32780000 -3147.36 1.96422 0.437809 0.85 -139.599 0.900232
32790000 -3083.81 2.6367 0.437808 0.85 -139.599 0.900232
32800000 -3111.01 2.33392 0.437806 0.85 -139.599 0.900232
32810000 -3100.31 2.43208 0.437803 0.85 -139.599 0.900232
32820000 -3114.89 2.34308 0.437801 0.85 -139.599 0.900232
32830000 -3118.09 2.33703 0.437802 0.85 -139.599 0.900232
32840000 -3155.78 1.90502 0.437802 0.85 -139.599 0.900232
32850000 -3091.48 2.5189 0.437803 0.85 -139.599 0.900232
32860000 -3110.21 2.35634 0.437804 0.85 -139.599 0.900232
32870000 -3124.54 2.23067 0.437802 0.85 -139.599 0.900232
32880000 -3097.27 2.45003 0.4378 0.85 -139.599 0.900232
32890000 -3111.77 2.34141 0.437802 0.85 -139.599 0.900232
32900000 -3109.3 2.33571 0.437801 0.85 -139.599 0.900232
32910000 -3099.87 2.37846 0.437802 0.85 -139.599 0.900232
32920000 -3115.37 2.31551 0.437803 0.85 -139.599 0.900232
32930000 -3137.27 2.07206 0.437803 0.85 -139.599 0.900232
32940000 -3146.73 1.94712 0.437803 0.85 -139.599 0.900232
32950000 -3134.2 2.15415 0.437805 0.85 -139.599 0.900232
32960000 -3139.12 2.05596 0.437806 0.85 -139.599 0.900232
32970000 -3098.37 2.44256 0.437809 0.85 -139.599 0.900232
32980000 -3124.11 2.20936 0.437806 0.85 -139.599 0.900232
32990000 -3103.92 2.45281 0.437804 0.85 -139.599 0.900232
33000000 -3108.78 2.41034 0.437802 0.85 -139.599 0.900232
33010000 -3084.1 2.66895 0.437802 0.85 -139.599 0.900232
33020000 -3135.5 2.1071 0.437802 0.85 -139.599 0.900232
33030000 -3106.92 2.34832 0.437804 0.85 -139.599 0.900232
33040000 -3123.41 2.19142 0.437807 0.85 -139.599 0.900232
33050000 -3137.12 1.99606 0.437809 0.85 -139.599 0.900232
33060000 -3117.05 2.21324 0.437807 0.85 -139.599 0.900232
33070000 -3138.03 2.06522 0.437808 0.85 -139.599 0.900232
33080000 -3129.11 2.1026 0.437806 0.85 -139.599 0.900232
33090000 -3135.11 2.05383 0.437807 0.85 -139.599 0.900232
33100000 -3133.98 2.09596 0.437808 0.85 -139.599 0.900232
33110000 -3092.39 2.53811 0.437806 0.85 -139.599 0.900232
33120000 -3144.9 2.03362 0.437805 0.85 -139.599 0.900232
33130000 -3139.02 2.04143 0.437805 0.85 -139.599 0.900232
33140000 -3154.05 1.8675 0.437806 0.85 -139.599 0.900232
33150000 -3122.28 2.19038 0.437804 0.85 -139.599 0.900232
33160000 -3161.49 1.82389 0.437805 0.85 -139.599 0.900232
33170000 -3108.93 2.31007 0.437806 0.85 -139.599 0.900232
33180000 -3146.88 2.01942 0.437805 0.85 -139.599 0.900232
33190000 -3116.89 2.30935 0.437806 0.85 -139.599 0.900232
33200000 -3083.47 2.56904 0.437807 0.85 -139.599 0.900232
33210000 -3114.65 2.27551 0.437806 0.85 -139.599 0.900232
33220000 -3139.5 2.02763 0.437808 0.85 -139.599 0.900232
33230000 -3105.23 2.29997 0.437808 0.85 -139.599 0.900232
33240000 -3154.34 1.90898 0.437812 0.85 -139.599 0.900232
33250000 -3172.65 1.68182 0.437812 0.85 -139.599 0.900232
33260000 -3134.33 2.11558 0.437813 0.85 -139.599 0.900232
33270000 -3135.75 2.0863 0.437815 0.85 -139.599 0.900232
33280000 -3135.45 2.04455 0.437818 0.85 -139.599 0.900232
33290000 -3133.05 2.0774 0.437819 0.85 -139.599 0.900232
33300000 -3090.11 2.50896 0.437818 0.85 -139.599 0.900232
33310000 -3172.51 1.72765 0.437819 0.85 -139.599 0.900232
33320000 -3140.54 2.04619 0.437821 0.85 -139.599 0.900232
33330000 -3131.39 2.08847 0.437821 0.85 -139.599 0.900232
33340000 -3158.9 1.86117 0.437822 0.85 -139.599 0.900232
33350000 -3140.19 1.9647 0.437823 0.85 -139.599 0.900232
33360000 -3127.41 2.20108 0.437822 0.85 -139.599 0.900232
33370000 -3132.12 2.1327 0.43782 0.85 -139.599 0.900232
33380000 -3085.44 2.52972 0.43782 0.85 -139.599 0.900232
33390000 -3118.29 2.16492 0.437821 0.85 -139.599 0.900232
33400000 -3144.35 1.89849 0.437825 0.85 -139.599 0.900232
33410000 -3123.45 2.19712 0.437829 0.85 -139.599 0.900232
33420000 -3124.79 2.18368 0.437831 0.85 -139.599 0.900232
33430000 -3152.25 1.90518 0.437831 0.85 -139.599 0.900232
33440000 -3100.76 2.41858 0.437831 0.85 -139.599 0.900232
33450000 -3143.41 1.91275 0.437832 0.85 -139.599 0.900232
33460000 -3125.17 2.1598 0.437832 0.85 -139.599 0.900232
33470000 -3120.41 2.20536 0.437832 0.85 -139.599 0.900232
33480000 -3129.21 2.11586 0.437833 0.85 -139.599 0.900232
33490000 -3078.95 2.66285 0.437831 0.85 -139.599 0.900232
33500000 -3093.25 2.46561 0.43783 0.85 -139.599 0.900232
33510000 -3090.48 2.54715 0.437828 0.85 -139.599 0.900232
33520000 -3066.7 2.86565 0.437827 0.85 -139.599 0.900232
33530000 -3107.05 2.4161 0.437824 0.85 -139.599 0.900232
33540000 -3123.09 2.26612 0.437823 0.85 -139.599 0.900232
33550000 -3111.8 2.37046 0.437819 0.85 -139.599 0.900232
33560000 -3111.59 2.32707 0.437822 0.85 -139.599 0.900232
33570000 -3100.85 2.41096 0.437818 0.85 -139.599 0.900232
33580000 -3119.53 2.22531 0.437818 0.85 -139.599 0.900232
33590000 -3073.75 2.68668 0.437814 0.85 -139.599 0.900232
33600000 -3114.95 2.27928 0.437814 0.85 -139.599 0.900232
33610000 -3094.92 2.47886 0.437815 0.85 -139.599 0.900232
33620000 -3093.76 2.47476 0.437812 0.85 -139.599 0.900232
33630000 -3080.22 2.66053 0.437812 0.85 -139.599 0.900232
33640000 -3106.23 2.34027 0.437811 0.85 -139.599 0.900232
33650000 -3096.03 2.42855 0.43781 0.85 -139.599 0.900232
33660000 -3098.71 2.4557 0.437808 0.85 -139.599 0.900232
33670000 -3124.03 2.17318 0.437807 0.85 -139.599 0.900232
33680000 -3094.05 2.44695 0.437806 0.85 -139.599 0.900232
33690000 -3079.35 2.6157 0.437808 0.85 -139.599 0.900232
33700000 -3138.14 2.03851 0.437807 0.85 -139.599 0.900232
33710000 -3134.37 2.10307 0.437804 0.85 -139.599 0.900232
33720000 -3126.01 2.13872 0.437804 0.85 -139.599 0.900232
33730000 -3144.14 2.04104 0.437806 0.85 -139.599 0.900232
33740000 -3152.05 1.89753 0.437807 0.85 -139.599 0.900232
33750000 -3148.67 1.87904 0.437807 0.85 -139.599 0.900232
33760000 -3126.59 2.12607 0.437807 0.85 -139.599 0.900232
33770000 -3130.88 2.08486 0.43781 0.85 -139.599 0.900232
33780000 -3124.42 2.20528 0.437812 0.85 -139.599 0.900232
33790000 -3139.62 2.01038 0.437815 0.85 -139.599 0.900232
33800000 -3163.41 1.83333 0.437814 0.85 -139.599 0.900232
33810000 -3126.77 2.14389 0.437812 0.85 -139.599 0.900232
33820000 -3093.91 2.44696 0.437814 0.85 -139.599 0.900232
33830000 -3119.71 2.21363 0.437815 0.85 -139.599 0.900232
33840000 -3125.43 2.19189 0.437817 0.85 -139.599 0.900232
33850000 -3125.85 2.11178 0.437818 0.85 -139.599 0.900232
33860000 -3122.85 2.1869 0.437818 0.85 -139.599 0.900232
33870000 -3134.29 2.11023 0.437815 0.85 -139.599 0.900232
33880000 -3121.56 2.23166 0.437817 0.85 -139.599 0.900232
33890000 -3123.87 2.1727 0.437814 0.85 -139.599 0.900232
33900000 -3158.04 1.8167 0.437814 0.85 -139.599 0.900232
33910000 -3144.84 1.90505 0.437815 0.85 -139.599 0.900232
33920000 -3099.62 2.48418 0.437814 0.85 -139.599 0.900232
33930000 -3109.64 2.3639 0.437816 0.85 -139.599 0.900232
33940000 -3130.26 2.17809 0.437817 0.85 -139.599 0.900232
33950000 -3144.25 2.00054 0.437819 0.85 -139.599 0.900232
33960000 -3162.95 1.86148 0.437822 0.85 -139.599 0.900232
33970000 -3095.95 2.45253 0.437824 0.85 -139.599 0.900232
33980000 -3129.92 2.09101 0.437824 0.85 -139.599 0.900232
33990000 -3129.98 2.08119 0.437824 0.85 -139.599 0.900232
34000000 -3142.45 2.00748 0.437825 0.85 -139.599 0.900232
34010000 -3149.41 1.92076 0.437825 0.85 -139.599 0.900232
34020000 -3149.16 1.91401 0.437825 0.85 -139.599 0.900232
34030000 -3142.44 1.96668 0.437829 0.85 -139.599 0.900232
34040000 -3154.64 1.87166 0.437829 0.85 -139.599 0.900232
34050000 -3109.34 2.52082 0.437829 0.85 -139.599 0.900232
34060000 -3143.05 2.00536 0.437829 0.85 -139.599 0.900232
34070000 -3104.16 2.37521 0.437828 0.85 -139.599 0.900232
34080000 -3138.13 2.07896 0.437829 0.85 -139.599 0.900232
34090000 -3116.1 2.3161 0.437826 0.85 -139.599 0.900232
34100000 -3105.98 2.32362 0.437825 0.85 -139.599 0.900232
34110000 -3131.76 2.05305 0.437822 0.85 -139.599 0.900232
34120000 -3091.19 2.44613 0.43782 0.85 -139.599 0.900232
34130000 -3086.81 2.60096 0.437822 0.85 -139.599 0.900232
34140000 -3153.4 1.90848 0.437825 0.85 -139.599 0.900232
34150000 -3120.57 2.22938 0.437824 0.85 -139.599 0.900232
34160000 -3102.32 2.39937 0.437825 0.85 -139.599 0.900232
34170000 -3155.34 1.87068 0.437825 0.85 -139.599 0.900232
34180000 -3121.06 2.19149 0.437826 0.85 -139.599 0.900232
34190000 -3126.1 2.2105 0.437828 0.85 -139.599 0.900232
34200000 -3097.76 2.40865 0.437827 0.85 -139.599 0.900232
34210000 -3098.32 2.39873 0.437828 0.85 -139.599 0.900232
34220000 -3155.46 1.86752 0.437829 0.85 -139.599 0.900232
34230000 -3131.87 2.09931 0.437829 0.85 -139.599 0.900232
34240000 -3153.77 1.86896 0.437831 0.85 -139.599 0.900232
34250000 -3102.95 2.44385 0.43783 0.85 -139.599 0.900232
34260000 -3127.94 2.13719 0.437833 0.85 -139.599 0.900232
34270000 -3101.7 2.35798 0.437835 0.85 -139.599 0.900232
34280000 -3148.83 1.93299 0.437836 0.85 -139.599 0.900232
34290000 -3150.53 1.94863 0.437838 0.85 -139.599 0.900232
34300000 -3158.01 1.8418 0.437839 0.85 -139.599 0.900232
34310000 -3130.92 2.07199 0.437842 0.85 -139.599 0.900232
34320000 -3130.98 2.08703 0.43784 0.85 -139.599 0.900232
34330000 -3089.47 2.49466 0.43784 0.85 -139.599 0.900232
34340000 -3113.14 2.28398 0.437843 0.85 -139.599 0.900232
34350000 -3120.46 2.24077 0.437845 0.85 -139.599 0.900232
34360000 -3125.53 2.11804 0.437844 0.85 -139.599 0.900232
34370000 -3149.17 1.96161 0.437846 0.85 -139.599 0.900232
34380000 -3100.54 2.3671 0.437845 0.85 -139.599 0.900232
34390000 -3160.93 1.73983 0.437845 0.85 -139.599 0.900232
34400000 -3143.65 2.08075 0.437846 0.85 -139.599 0.900232
34410000 -3121.66 2.23495 0.437844 0.85 -139.599 0.900232
34420000 -3131.43 2.09308 0.437844 0.85 -139.599 0.900232
34430000 -3113.36 2.30804 0.437844 0.85 -139.599 0.900232
34440000 -3114.46 2.23593 0.437844 0.85 -139.599 0.900232
34450000 -3123.57 2.14535 0.437846 0.85 -139.599 0.900232
34460000 -3135.12 2.04189 0.437844 0.85 -139.599 0.900232
34470000 -3129.83 2.17091 0.437844 0.85 -139.599 0.900232
34480000 -3116.39 2.2591 0.437847 0.85 -139.599 0.900232
34490000 -3121.97 2.19781 0.437849 0.85 -139.599 0.900232
34500000 -3122.67 2.19275 0.43785 0.85 -139.599 0.900232
34510000 -3122.01 2.16358 0.43785 0.85 -139.599 0.900232
34520000 -3154.58 1.79713 0.43785 0.85 -139.599 0.900232
34530000 -3122.13 2.2064 0.437851 0.85 -139.599 0.900232
34540000 -3132.02 2.02837 0.437853 0.85 -139.599 0.900232
34550000 -3125.71 2.14751 0.437854 0.85 -139.599 0.900232
34560000 -3121.75 2.16732 0.437857 0.85 -139.599 0.900232
34570000 -3134.61 2.03083 0.437858 0.85 -139.599 0.900232
34580000 -3109.26 2.35223 0.437856 0.85 -139.599 0.900232
34590000 -3128.06 2.2145 0.437856 0.85 -139.599 0.900232
34600000 -3095.32 2.51938 0.437855 0.85 -139.599 0.900232
34610000 -3110.62 2.3892 0.437855 0.85 -139.599 0.900232
34620000 -3119.08 2.25583 0.437852 0.85 -139.599 0.900232
34630000 -3129.97 2.15134 0.437855 0.85 -139.599 0.900232
34640000 -3116.65 2.29726 0.437856 0.85 -139.599 0.900232
34650000 -3119.63 2.21266 0.437855 0.85 -139.599 0.900232
34660000 -3085.99 2.56769 0.437855 0.85 -139.599 0.900232
34670000 -3081.55 2.62974 0.437854 0.85 -139.599 0.900232
34680000 -3084.08 2.555 0.437851 0.85 -139.599 0.900232
34690000 -3119 2.32804 0.437852 0.85 -139.599 0.900232
34700000 -3103.31 2.45083 0.437851 0.85 -139.599 0.900232
34710000 -3152.73 2.01467 0.437848 0.85 -139.599 0.900232
34720000 -3122.86 2.29107 0.437849 0.85 -139.599 0.900232
34730000 -3136.07 2.1134 0.437848 0.85 -139.599 0.900232
34740000 -3095.36 2.55135 0.437847 0.85 -139.599 0.900232
34750000 -3124.91 2.28265 0.437851 0.85 -139.599 0.900232
